participant,train_samples,test_samples,accuracy,balanced_accuracy,f1_score,sensitivity,specificity,training_time,features_used
1,15615,1267,0.4262036306235201,0.4284055222270325,0.41796243066776695,0.4284055222270325,0.7127912355717534,1.9071967601776123,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
2,15983,899,0.39599555061179087,0.39458891158006204,0.3908965646930637,0.39458891158006204,0.6980218944284641,300.87001037597656,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
3,15600,1282,0.36037441497659906,0.35690443201404154,0.35378858827463855,0.35690443201404154,0.6778780030118544,3.885849952697754,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
4,15848,1034,0.3452611218568665,0.38763309238043275,0.34483337029826594,0.38763309238043275,0.6970907288752496,1.2284107208251953,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
5,15281,1601,0.40787008119925044,0.44124260837014573,0.39353819766597214,0.44124260837014573,0.7141756591723256,301.55166697502136,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
6,15983,899,0.3381535038932147,0.23717350746268653,0.24848705796573092,0.23717350746268653,0.620637655768094,2.5276291370391846,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
7,15744,1138,0.3101933216168717,0.30436935019925077,0.30480891635464336,0.30436935019925077,0.6523814039240348,2.2609589099884033,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
8,15709,1173,0.28815004262574595,0.32722690029513135,0.28929869943739084,0.32722690029513135,0.6739398061611598,299.45241260528564,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
9,16745,137,0.40875912408759124,0.34620376886386744,0.3180658386265863,0.34620376886386744,0.6799056458349018,1.3591771125793457,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
10,16782,100,0.47,0.47,0.21315192743764175,0.15666666666666665,0.49,2.5411453247070312,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
11,16736,146,0.3904109589041096,0.31982758620689655,0.2778058645096057,0.2132183908045977,0.6425943420983572,298.9229345321655,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
12,15491,1391,0.45363048166786485,0.4794474668415116,0.4595017461193778,0.4794474668415116,0.7219054047198156,0.5998067855834961,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
13,15322,1560,0.3967948717948718,0.4018941717887961,0.39318570226210464,0.4018941717887961,0.691097203098385,304.54650497436523,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
14,16362,520,0.4807692307692308,0.49175412293853077,0.3628817086147502,0.32783608195902053,0.734080075346942,3.682891845703125,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
15,15856,1026,0.4191033138401559,0.378301025181466,0.3751984260027372,0.378301025181466,0.6899329403028437,263.76876950263977,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
16,16419,463,0.27645788336933047,0.2817684193197072,0.2827861811391223,0.2817684193197072,0.6600843259381449,37.09778666496277,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
17,16633,249,0.20883534136546184,0.31470968921903797,0.19658899020601148,0.31470968921903797,0.556655166671101,256.30609130859375,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
18,16814,68,0.08823529411764706,0.3548387096774193,0.07744107744107744,0.3548387096774193,0.6821338383838383,45.95119667053223,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
20,16523,359,0.40947075208913647,0.4014143175433498,0.3854586178879642,0.4014143175433498,0.7008432688298862,0.7097969055175781,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
21,16452,430,0.3372093023255814,0.25491765056982446,0.2744419707159853,0.25491765056982446,0.6744111735550091,267.3683383464813,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
22,16855,27,0.2222222222222222,0.375,0.2857142857142857,0.25,0.7407407407407408,33.40347146987915,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
23,16555,327,0.363914373088685,0.3044877367012664,0.2733294283927195,0.3044877367012664,0.6489759024177046,0.6639344692230225,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
24,16816,66,0.06060606060606061,0.2857142857142857,0.06349206349206349,0.19047619047619047,0.6682931004964904,302.3717324733734,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
25,16493,389,0.40102827763496146,0.28741496598639454,0.2959175030703426,0.28741496598639454,0.6408358479684336,4.965215444564819,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
26,16817,65,0.4,0.3699409554482018,0.3854119425547997,0.3699409554482018,0.7099916457811194,0.9275124073028564,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
27,16813,69,0.5652173913043478,0.5339366515837104,0.5276628352490421,0.5339366515837104,0.778175313059034,302.3922245502472,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
28,16807,75,0.3333333333333333,0.3308641975308642,0.3262927935401803,0.3308641975308642,0.6794346978557505,1.8899800777435303,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
29,16832,50,0.36,0.34222222222222226,0.3412909583641291,0.34222222222222226,0.6721428571428572,259.8732361793518,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
31,16810,72,0.3611111111111111,0.3703703703703704,0.35819735819735815,0.3703703703703704,0.6864197530864198,41.11827611923218,"hr_rmssd, hr_pnn50, hr_sdsd, hr_sampen"
